Bradyrhizobium zhanjiangense	Bacteria	Proteobacteria	Alphaproteobacteria	CCBAU 51778	SAMN03459138	PRJNA279921	GCA_004114935.1	Complete	9.34202	62.9	chromosome:NZ_CP022221.1/CP022221.1		1	8179	2019-01-28T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/114/935/GCA_004114935.1_ASM411493v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/114/935/GCF_004114935.1_ASM411493v1
Bradyrhizobium guangzhouense	Bacteria	Proteobacteria	Alphaproteobacteria	CCBAU 51670	SAMN03459144	PRJNA279921	GCA_004114955.1	Complete	8.13818	63.4344	chromosome:NZ_CP030053.1/CP030053.1; plasmid unnamed1:NZ_CP030054.1/CP030054.1		2	7350	2019-01-28T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/114/955/GCA_004114955.1_ASM411495v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/114/955/GCF_004114955.1_ASM411495v1
Bradyrhizobium guangdongense	Bacteria	Proteobacteria	Alphaproteobacteria	CCBAU 51649	SAMN02415993	PRJNA229440	GCA_004114975.1	Complete	8.43799	63.2763	chromosome:NZ_CP030051.1/CP030051.1; plasmid unnamed:NZ_CP030052.1/CP030052.1		2	7621	2019-01-28T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/114/975/GCA_004114975.1_ASM411497v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/114/975/GCF_004114975.1_ASM411497v1
Mycobacterium avium subsp. hominissuis	Bacteria	Terrabacteria group	Actinobacteria	mc2 2500	SAMN10955938	PRJNA522808	GCA_004345205.1	Complete	5.49992	68.8665	chromosome:NZ_CP036220.1/CP036220.1; plasmid unnamed1:NZ_CP036221.1/CP036221.1; plasmid unnamed2:NZ_CP036222.1/CP036222.1		3	4889	2019-03-04T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/345/205/GCA_004345205.1_ASM434520v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/345/205/GCF_004345205.1_ASM434520v1
Bradyrhizobium diazoefficiens	Bacteria	Proteobacteria	Alphaproteobacteria	110spc4	SAMN10141985	PRJNA493766	GCA_004359355.1	Complete	8.91061	64.1	chromosome:NZ_CP032617.1/CP032617.1		1	8329	2019-03-21T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/359/355/GCA_004359355.1_ASM435935v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/359/355/GCF_004359355.1_ASM435935v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J366	SAMN08395641	PRJNA279196	GCA_004634585.1	Complete	4.11058	67.7	chromosome:NZ_CP026429.1/CP026429.1		1	3608	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/585/GCA_004634585.1_ASM463458v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/585/GCF_004634585.1_ASM463458v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J364	SAMN08395640	PRJNA279196	GCA_004634605.1	Complete	4.09549	67.7	chromosome:NZ_CP026430.1/CP026430.1		1	3599	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/605/GCA_004634605.1_ASM463460v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/605/GCF_004634605.1_ASM463460v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J363	SAMN08395639	PRJNA279196	GCA_004634625.1	Complete	4.11317	67.7	chromosome:NZ_CP026431.1/CP026431.1		1	3592	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/625/GCA_004634625.1_ASM463462v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/625/GCF_004634625.1_ASM463462v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J360	SAMN08395638	PRJNA279196	GCA_004634645.1	Complete	4.11046	67.7	chromosome:NZ_CP026432.1/CP026432.1		1	3551	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/645/GCA_004634645.1_ASM463464v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/645/GCF_004634645.1_ASM463464v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J359	SAMN08395637	PRJNA279196	GCA_004634665.1	Complete	4.10727	67.7	chromosome:NZ_CP026433.1/CP026433.1		1	3579	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/665/GCA_004634665.1_ASM463466v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/665/GCF_004634665.1_ASM463466v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J354	SAMN08395635	PRJNA279196	GCA_004634685.1	Complete	4.10637	67.7	chromosome:NZ_CP026435.1/CP026435.1		1	3602	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/685/GCA_004634685.1_ASM463468v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/685/GCF_004634685.1_ASM463468v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J336	SAMN08395634	PRJNA279196	GCA_004634705.1	Complete	4.10743	67.7	chromosome:NZ_CP026436.1/CP026436.1		1	3605	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/705/GCA_004634705.1_ASM463470v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/705/GCF_004634705.1_ASM463470v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J334	SAMN08395633	PRJNA279196	GCA_004634725.1	Complete	4.11058	67.7	chromosome:NZ_CP026437.1/CP026437.1		1	3606	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/725/GCA_004634725.1_ASM463472v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/725/GCF_004634725.1_ASM463472v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J330	SAMN08395631	PRJNA279196	GCA_004634745.1	Complete	4.10741	67.7	chromosome:NZ_CP026439.1/CP026439.1		1	3603	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/745/GCA_004634745.1_ASM463474v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/745/GCF_004634745.1_ASM463474v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J322	SAMN08395629	PRJNA279196	GCA_004634765.1	Complete	4.10637	67.7	chromosome:NZ_CP026441.1/CP026441.1		1	3599	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/765/GCA_004634765.1_ASM463476v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/765/GCF_004634765.1_ASM463476v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J275	SAMN08395628	PRJNA279196	GCA_004634785.1	Complete	4.10843	67.7	chromosome:NZ_CP026442.1/CP026442.1		1	3581	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/785/GCA_004634785.1_ASM463478v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/785/GCF_004634785.1_ASM463478v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J272	SAMN08395626	PRJNA279196	GCA_004634805.1	Complete	4.11058	67.7	chromosome:NZ_CP026444.1/CP026444.1		1	3610	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/805/GCA_004634805.1_ASM463480v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/805/GCF_004634805.1_ASM463480v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J270	SAMN08395625	PRJNA279196	GCA_004634825.1	Complete	4.11058	67.7	chromosome:NZ_CP026445.1/CP026445.1		1	3609	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/825/GCA_004634825.1_ASM463482v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/825/GCF_004634825.1_ASM463482v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J393	SAMN08395647	PRJNA279196	GCA_004634845.1	Complete	4.10638	67.7	chromosome:NZ_CP026428.1/CP026428.1		1	3604	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/845/GCA_004634845.1_ASM463484v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/845/GCF_004634845.1_ASM463484v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J357	SAMN08395636	PRJNA279196	GCA_004634865.1	Complete	4.10742	67.7	chromosome:NZ_CP026434.1/CP026434.1		1	3610	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/865/GCA_004634865.1_ASM463486v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/865/GCF_004634865.1_ASM463486v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J332	SAMN08395632	PRJNA279196	GCA_004634885.1	Complete	4.10954	67.7	chromosome:NZ_CP026438.1/CP026438.1		1	3608	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/885/GCA_004634885.1_ASM463488v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/885/GCF_004634885.1_ASM463488v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J323	SAMN08395630	PRJNA279196	GCA_004634905.1	Complete	4.10638	67.7	chromosome:NZ_CP026440.1/CP026440.1		1	3606	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/905/GCA_004634905.1_ASM463490v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/905/GCF_004634905.1_ASM463490v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J274	SAMN08395627	PRJNA279196	GCA_004634925.1	Complete	4.11055	67.7	chromosome:NZ_CP026443.1/CP026443.1		1	3591	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/634/925/GCA_004634925.1_ASM463492v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/634/925/GCF_004634925.1_ASM463492v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J269	SAMN08395624	PRJNA279196	GCA_004635085.1	Complete	4.10848	67.7	chromosome:NZ_CP026446.1/CP026446.1		1	3607	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/085/GCA_004635085.1_ASM463508v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/085/GCF_004635085.1_ASM463508v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J267	SAMN08395622	PRJNA279196	GCA_004635105.1	Complete	4.11058	67.7	chromosome:NZ_CP026448.1/CP026448.1		1	3607	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/105/GCA_004635105.1_ASM463510v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/105/GCF_004635105.1_ASM463510v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J266	SAMN08395621	PRJNA279196	GCA_004635125.1	Complete	4.11058	67.7	chromosome:NZ_CP026449.1/CP026449.1		1	3610	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/125/GCA_004635125.1_ASM463512v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/125/GCF_004635125.1_ASM463512v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J264	SAMN08395620	PRJNA279196	GCA_004635145.1	Complete	4.11058	67.7	chromosome:NZ_CP026450.1/CP026450.1		1	3607	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/145/GCA_004635145.1_ASM463514v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/145/GCF_004635145.1_ASM463514v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J263	SAMN08395619	PRJNA279196	GCA_004635165.1	Complete	4.11058	67.7	chromosome:NZ_CP026451.1/CP026451.1		1	3609	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/165/GCA_004635165.1_ASM463516v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/165/GCF_004635165.1_ASM463516v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J260	SAMN08395617	PRJNA279196	GCA_004635185.1	Complete	4.11058	67.7	chromosome:NZ_CP026453.1/CP026453.1		1	3606	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/185/GCA_004635185.1_ASM463518v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/185/GCF_004635185.1_ASM463518v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J259	SAMN08395616	PRJNA279196	GCA_004635205.1	Complete	4.11058	67.7	chromosome:NZ_CP026454.1/CP026454.1		1	3610	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/205/GCA_004635205.1_ASM463520v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/205/GCF_004635205.1_ASM463520v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J258	SAMN08395615	PRJNA279196	GCA_004635225.1	Complete	4.11058	67.7	chromosome:NZ_CP026455.1/CP026455.1		1	3609	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/225/GCA_004635225.1_ASM463522v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/225/GCF_004635225.1_ASM463522v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J257	SAMN08395614	PRJNA279196	GCA_004635245.1	Complete	4.11058	67.7	chromosome:NZ_CP026456.1/CP026456.1		1	3607	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/245/GCA_004635245.1_ASM463524v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/245/GCF_004635245.1_ASM463524v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J256	SAMN08395613	PRJNA279196	GCA_004635265.1	Complete	4.11058	67.7	chromosome:NZ_CP026457.1/CP026457.1		1	3608	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/265/GCA_004635265.1_ASM463526v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/265/GCF_004635265.1_ASM463526v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J254	SAMN08395611	PRJNA279196	GCA_004635285.1	Complete	4.11058	67.7	chromosome:NZ_CP026459.1/CP026459.1		1	3608	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/285/GCA_004635285.1_ASM463528v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/285/GCF_004635285.1_ASM463528v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J253	SAMN08395610	PRJNA279196	GCA_004635305.1	Complete	4.10848	67.7	chromosome:NZ_CP026460.1/CP026460.1		1	3607	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/305/GCA_004635305.1_ASM463530v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/305/GCF_004635305.1_ASM463530v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J252	SAMN08395609	PRJNA279196	GCA_004635325.1	Complete	4.11058	67.7	chromosome:NZ_CP026461.1/CP026461.1		1	3604	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/325/GCA_004635325.1_ASM463532v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/325/GCF_004635325.1_ASM463532v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J251	SAMN08395608	PRJNA279196	GCA_004635345.1	Complete	4.11058	67.7	chromosome:NZ_CP026462.1/CP026462.1		1	3609	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/345/GCA_004635345.1_ASM463534v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/345/GCF_004635345.1_ASM463534v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J249	SAMN08395606	PRJNA279196	GCA_004635365.1	Complete	4.11058	67.7	chromosome:NZ_CP026464.1/CP026464.1		1	3608	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/365/GCA_004635365.1_ASM463536v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/365/GCF_004635365.1_ASM463536v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	B228	SAMN08395605	PRJNA279196	GCA_004635385.1	Complete	4.13331	67.7	chromosome:NZ_CP026465.1/CP026465.1		1	3622	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/385/GCA_004635385.1_ASM463538v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/385/GCF_004635385.1_ASM463538v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J268	SAMN08395623	PRJNA279196	GCA_004635405.1	Complete	4.10846	67.7	chromosome:NZ_CP026447.1/CP026447.1		1	3603	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/405/GCA_004635405.1_ASM463540v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/405/GCF_004635405.1_ASM463540v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J255	SAMN08395612	PRJNA279196	GCA_004635425.1	Complete	4.11058	67.7	chromosome:NZ_CP026458.1/CP026458.1		1	3608	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/425/GCA_004635425.1_ASM463542v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/425/GCF_004635425.1_ASM463542v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J250	SAMN08395607	PRJNA279196	GCA_004635445.1	Complete	4.11058	67.7	chromosome:NZ_CP026463.1/CP026463.1		1	3606	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/445/GCA_004635445.1_ASM463544v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/445/GCF_004635445.1_ASM463544v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J402	SAMN08395649	PRJNA279196	GCA_004635465.1	Complete	4.10755	67.7	chromosome:NZ_CP026466.1/CP026466.1		1	3607	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/465/GCA_004635465.1_ASM463546v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/465/GCF_004635465.1_ASM463546v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J401	SAMN08395648	PRJNA279196	GCA_004635485.1	Complete	4.11374	67.7	chromosome:NZ_CP026467.1/CP026467.1		1	3616	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/485/GCA_004635485.1_ASM463548v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/485/GCF_004635485.1_ASM463548v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J392	SAMN08395646	PRJNA279196	GCA_004635505.1	Complete	4.10743	67.7	chromosome:NZ_CP026468.1/CP026468.1		1	3607	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/505/GCA_004635505.1_ASM463550v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/505/GCF_004635505.1_ASM463550v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J391	SAMN08395645	PRJNA279196	GCA_004635525.1	Complete	4.10743	67.7	chromosome:NZ_CP026469.1/CP026469.1		1	3606	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/525/GCA_004635525.1_ASM463552v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/525/GCF_004635525.1_ASM463552v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J376	SAMN08395644	PRJNA279196	GCA_004635545.1	Complete	4.10755	67.7	chromosome:NZ_CP026470.1/CP026470.1		1	3607	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/545/GCA_004635545.1_ASM463554v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/545/GCF_004635545.1_ASM463554v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J370	SAMN08395643	PRJNA279196	GCA_004635565.1	Complete	4.10754	67.7	chromosome:NZ_CP026471.1/CP026471.1		1	3609	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/565/GCA_004635565.1_ASM463556v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/565/GCF_004635565.1_ASM463556v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J367	SAMN08395642	PRJNA279196	GCA_004635585.1	Complete	4.10848	67.7	chromosome:NZ_CP026472.1/CP026472.1		1	3610	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/585/GCA_004635585.1_ASM463558v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/585/GCF_004635585.1_ASM463558v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J703	SAMN08524485	PRJNA279196	GCA_004635605.1	Complete	4.10513	67.7	chromosome:NZ_CP026882.1/CP026882.1		1	3591	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/605/GCA_004635605.1_ASM463560v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/605/GCF_004635605.1_ASM463560v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J700	SAMN08524483	PRJNA279196	GCA_004635625.1	Complete	4.10739	67.7	chromosome:NZ_CP026884.1/CP026884.1		1	3577	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/625/GCA_004635625.1_ASM463562v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/625/GCF_004635625.1_ASM463562v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J699	SAMN08524482	PRJNA279196	GCA_004635645.1	Complete	4.10713	67.7	chromosome:NZ_CP026885.1/CP026885.1		1	3567	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/645/GCA_004635645.1_ASM463564v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/645/GCF_004635645.1_ASM463564v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J698	SAMN08524481	PRJNA279196	GCA_004635665.1	Complete	4.10737	67.7	chromosome:NZ_CP026886.1/CP026886.1		1	3575	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/665/GCA_004635665.1_ASM463566v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/665/GCF_004635665.1_ASM463566v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J697	SAMN08524480	PRJNA279196	GCA_004635685.1	Complete	4.10831	67.7	chromosome:NZ_CP026887.1/CP026887.1		1	3516	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/685/GCA_004635685.1_ASM463568v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/685/GCF_004635685.1_ASM463568v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J695	SAMN08524479	PRJNA279196	GCA_004635705.1	Complete	4.10534	67.7	chromosome:NZ_CP026888.1/CP026888.1		1	3604	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/705/GCA_004635705.1_ASM463570v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/705/GCF_004635705.1_ASM463570v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J693	SAMN08524478	PRJNA279196	GCA_004635725.1	Complete	4.10532	67.7	chromosome:NZ_CP026889.1/CP026889.1		1	3589	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/725/GCA_004635725.1_ASM463572v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/725/GCF_004635725.1_ASM463572v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J692	SAMN08524477	PRJNA279196	GCA_004635745.1	Complete	4.10533	67.7	chromosome:NZ_CP026890.1/CP026890.1		1	3593	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/745/GCA_004635745.1_ASM463574v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/745/GCF_004635745.1_ASM463574v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J690	SAMN08524475	PRJNA279196	GCA_004635765.1	Complete	4.10531	67.7	chromosome:NZ_CP026892.1/CP026892.1		1	3586	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/765/GCA_004635765.1_ASM463576v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/765/GCF_004635765.1_ASM463576v1
Bordetella pertussis	Bacteria	Proteobacteria	Betaproteobacteria	J628	SAMN08524466	PRJNA279196	GCA_004635785.1	Complete	4.10771	67.7	chromosome:NZ_CP026901.1/CP026901.1		1	3599	2019-04-05T00:00:00Z	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/785/GCA_004635785.1_ASM463578v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/635/785/GCF_004635785.1_ASM463578v1
